freebaseID,actorLabel,ethnicityLabel,nationalityLabel
/m/0bs0r3b,Rajanala Nageswara Rao,,British Raj
/m/0bs0r3b,Rajanala Nageswara Rao,,Dominion of India
/m/0h3pvwm,Chaya Devi,,India
/m/0h3pvwm,Chaya Devi,,British Raj
/m/0h3pvwm,Chaya Devi,,Dominion of India
/m/0gcbbpb,Quinn O'Hara,,United States of America
/m/0gcbbpb,Quinn O'Hara,,United Kingdom
/m/0cr7p2h,Raj Kishore,,India
/m/0cr7p2h,Raj Kishore,,Dominion of India
/m/022dln,Louis de Funès,,France
/m/02jr26,Elisabeth Shue,German Americans,United States of America
/m/02jr26,Elisabeth Shue,Swiss Americans,United States of America
/m/02jr26,Elisabeth Shue,Dutch Americans,United States of America
/m/02jr26,Elisabeth Shue,French Americans,United States of America
/m/02jr26,Elisabeth Shue,British Americans,United States of America
/m/0739nc,Leven Rambin,,United States of America
/m/0g0bsy,Abigail Spencer,,United States of America
/m/0ff1qp,Michel Galabru,,France
/m/04dn0b,Jesús Franco,,Spain
/m/02rdfn6,Pádraic Delaney,,Ireland
/m/06w2p4t,Domhnall Gleeson,,Ireland
/m/0gc16z6,Diana Lorys,,Spain
/m/0d7n26,Maki Horikita,,Japan
/m/02xb2bt,Brendan Coyle,,Ireland
/m/02xb2bt,Brendan Coyle,,United Kingdom
/m/05c2np_,Scott Eastwood,,United States of America
/m/074bl_,Taylor Handley,,United States of America
/m/0l87sk0,María Silva,,Spain
/m/0gg6309,Perla Cristal,,Spain
/m/0gg6309,Perla Cristal,,Argentina
/m/0h32tj7,Jonny Weston,,United States of America
/m/0j_v3t,Maria Mauban,,France
/m/04yd_23,Félix Dafauce,,Spain
/m/0jb5lj7,Elena María Tejeiro,,Spain
/m/0l889w_,Venancio Muro,,Spain
/m/0gbz3mz,Sarfaraz Khan,,India
/m/09yhb2l,Jenica Bergere,,United States of America
/m/019q4l,Louise Brooks,,United States of America
/m/03_h5s,Laura La Plante,,United States of America
/m/05mtt68,Raymond Rouleau,,Belgium
/m/05mtt68,Raymond Rouleau,,France
/m/01d5vk,Dick Powell,,United States of America
/m/021v87,Margaret Livingston,,United States of America
/m/033p_s,Ann Dvorak,,United States of America
/m/07z3tl,Tomokazu Miura,,Japan
/m/04zpvg,Hiroko Yakushimaru,,Japan
/m/0266dgn,Dan Dailey,,United States of America
/m/03ckksm,Hidetaka Yoshioka,,Japan
/m/05x_4t,Pat Harrington Jr.,,United States of America
/m/0gnb0g,Shinichi Tsutsumi,,Japan
/m/0dxpzh,Charles Winninger,,United States of America
/m/0d3nx3,Arthur Hohl,,United States of America
/m/03cn0ly,Charles Judels,,United States of America
/m/03cn0ly,Charles Judels,,Kingdom of the Netherlands
/m/076y7l,Frank Fay,,United States of America
/m/02rsq3s,Edu Manzano,Hiligaynon people,Philippines
/m/0ksv4x,Shaina Magdayao,,Philippines
/m/02rsx3m,Dina Bonnevie,,Philippines
/m/0dqygy,Marvin Agustin,,Philippines
/m/0bbsd8,Monica Bîrlădeanu,,Romania
/m/026p2x3,Arthur Edmund Carewe,,United States of America
/m/05h53qt,Cherry Pie Picache,,Philippines
/m/04ybry2,Christian Brassington,,United Kingdom
/m/027rcyt,Dominic Ochoa,,Philippines
/m/05zjt6k,Gloria Romero,,Philippines
/m/02z5d9c,Jiro Manio,,Philippines
/m/0660qqc,Martin Sherman,,United States of America
/m/0660qqc,Martin Sherman,,United Kingdom
/m/0dddm29,Tyrell Davis,,United Kingdom
/m/0dddm29,Tyrell Davis,,United Kingdom of Great Britain and Ireland
/m/0288tk2,Yola d'Avril,,France
/m/0gc7vsk,Masako Motai,,Japan
/m/0gbwmyy,Kazuki Koshimizu,,Japan
/m/0l4qfpt,Sandu Mihai Gruia,,Romania
/m/03cg8g6,Hilda Koronel,,Philippines
/m/05q8z2f,Billy House,,United States of America
/m/05t0dh_,Joel Torre,,Philippines
/m/0gcz5yp,Akemnji Ndifornyen,,United Kingdom
/m/0g_92,Deborah Kerr,,United Kingdom
/m/01jqtg9,Maurice Chevalier,,France
/m/02l0sf,Ann Sothern,,United States of America
/m/0hnkp,Lionel Barrymore,,United States of America
/m/01tcf7,Jason Robards,,United States of America
/m/01yzhn,George Hamilton,,United States of America
/m/02qxyzq,Patricia Medina,,United Kingdom
/m/054z5b,Susan Kohner,,United States of America
/m/049ffv,Jeff Chandler,,United States of America
/m/03fcvf,Yakima Canutt,,United States of America
/m/03d2_jz,Tom Helmore,,United Kingdom
/m/09tq5y,John Carroll,,United States of America
/m/07mmtp,Rossano Brazzi,,Italy
/m/07mmtp,Rossano Brazzi,,Kingdom of Italy
/m/06_4b8,Royal Dano,,United States of America
/m/033hpb,Glenn Strange,,United States of America
/m/025k7d,Ben Alexander,,United States of America
/m/082fgp,Steven Geray,,Hungary
/m/082fgp,Steven Geray,,United States of America
/m/0ddddkd,Martin Stephens,,United Kingdom
/m/0f716m,Barbara Lawrence,,United States of America
/m/027wxyj,Ronald Squire,,United Kingdom
/m/06v3fy,David A. R. White,,United States of America
/m/0cmmwx,Dick Jones,,United States of America
/m/05my7kg,Françoise Brion,,France
/m/08zxq1,Virginia O'Brien,,United States of America
/m/0k0dfq,Colleen Miller,,United States of America
/m/04lh1qs,Kevin Downes,,United States of America
/m/02wbwzw,Sheila Bromley,,United States of America
/m/02ql6vq,Jack Curtis,,United States of America
/m/02fg_f,Dwight Howard,,United States of America
/m/0k2mxq,James Pickens,,United States of America
/m/02s5v5,Sarah Polley,,Canada
/m/05_44t,Laz Alonso,,United States of America
/m/0dn_4c,Jeffrey Meek,,United States of America
/m/035ch9,Gabrielle Miller,,Canada
/m/0ggsl9,Eszter Balint,,Hungary
/m/0ggsl9,Eszter Balint,,United States of America
/m/03c1x11,Claire McDowell,,United States of America
/m/0ksx15,Michael Landes,,United States of America
/m/03nd87,Sonu Nigam,,India
/m/07ry4_,Tom DiCillo,,United States of America
/m/08l0ry,Brendan Fletcher,,Canada
/m/07yhvx,Charles Stanton Ogle,,United States of America
/m/06_2mp,Bruce Weitz,,United States of America
/m/03xn983,Richard Edson,,United States of America
/m/09_hzr,Luis Alcoriza,,Spain
/m/09_hzr,Luis Alcoriza,,Mexico
/m/04mw29r,Rosemary Dunsmore,,Canada
/m/0gsl6f,Emily Fitzroy,,United Kingdom
/m/03c8tq3,George Nichols,,United States of America
/m/03cbl00,Harvey Clark,,United States of America
/m/0804ql,Andrew Francis,,Canada
/m/0dtdvr,Megan Leitch,,Canada
/m/04jl2rc,Koel Purie,,India
/m/08g2by,Fulvio Cecere,,Canada
/m/02x6y83,Hank Bell,,United States of America
/m/043kyw7,Mary MacLaren,,United States of America
/m/0cw3rd,Kristen Thomson,,Canada
/m/0ks1qf,Patterson Dial,,United States of America
/m/0f73n6,Sara Driver,,United States of America
/m/0gc247f,Vinay Apte,,India
/m/0gbxdbv,Shishir Sharma,,India
/m/0bffhd7,James Farley,,United States of America
/m/0dlgdy,Deborah Raffin,,United States of America
/m/01gvyp,Louise Fletcher,,United States of America
/m/07tdww,Clara Kimball Young,,United States of America
/m/0dmrh2,Santiago Cabrera,,United Kingdom
/m/0dmrh2,Santiago Cabrera,,Chile
/m/0bn0hc,Giovanni Lombardo Radice,,Italy
/m/07yc88,Patti D'Arbanville,,United States of America
/m/08f77z,Carla Del Poggio,,Italy
/m/08f77z,Carla Del Poggio,,Kingdom of Italy
/m/0crk7zp,María Gracia Omegna,,Chile
/m/06b0q9,Candy Darling,,United States of America
/m/04p19x,Joe Dallesandro,,United States of America
/m/0bwnlfw,Cinzia De Carolis,,Italy
/m/07s50c0,Blanca Lewin,,Chile
/m/0jy1dh,Laura Dean,,United States of America
/m/0d1bn2,Gertrude Astor,,United States of America
/m/0cl43y7,Antonia Zegers,,Chile
/m/0gbydh7,Don Alder,,United States of America
/m/03wh38y,Ellis E. Williams,,United States of America
/m/03cwjf5,Winter Hall,,New Zealand
/m/02xbl9,Alice Day,,United States of America
/m/03d2xw9,Frank Elliott,,United Kingdom
/m/03d2xw9,Frank Elliott,,United Kingdom of Great Britain and Ireland
/m/0crk7xn,Alicia Rodríguez,,Chile
/m/0gb_yfr,Ramiro Oliveros,,Spain
/m/0crk7yv,Sebastián Layseca,,Chile
/m/0kt8f1,Mae Giraci,,United States of America
/m/027wr1h,Shea Curry,,United States of America
/m/03wb41k,Winston Miller,,United States of America
/m/0gc4k_2,Tony King,,United States of America
/m/04_6_n2,Victor Montero,,Chile
/m/0f0kz,Christopher Lee,,United Kingdom
/m/0fccsp,Elsa Pataky,,Spain
/m/01nms7,Jena Malone,,United States of America
/m/027y34q,Ivana Baquero,,Spain
/m/043r56c,Harold French,,United Kingdom
/m/029_l,Delroy Lindo,,United States of America
/m/029_l,Delroy Lindo,,United Kingdom
/m/06zg2d,Julian Sands,,United Kingdom
/m/01vpkxm,Bud Flanagan,,United Kingdom
/m/01vpkxm,Bud Flanagan,,United Kingdom of Great Britain and Ireland
/m/0270jrm,Jock Mahoney,,United States of America
/m/026jp3,D. B. Sweeney,,United States of America
/m/09k57gx,Giuseppe Fiorello,,Italy
/m/08x021,Jeanne Bates,,United States of America
/m/03x46v,Rémy Girard,,Canada
/m/09k5wq1,Donatella Finocchiaro,,Italy
/m/0bbcv4j,Filippo Pucillo,,Italy
/m/027_9ky,Veda Ann Borg,,United States of America
/m/0cfwz4,Sadhana Shivdasani,,India
/m/04mnbc2,Marianne Fortier,,Canada
/m/06gymf,Mark Eden,,United Kingdom
/m/026ndny,Michel Forget,,Canada
/m/026nd20,Serge Postigo,,Canada
/m/01s6xk3,Stéphanie Lapointe,,Canada
/m/0hnv1j1,Martina Codecasa,,Italy
/m/0hlsmf2,Mimmo Cuticchio,,Italy
/m/0chvnnt,Gary Piquer,,United Kingdom
/m/04p43zm,Maru Valdivielso,,Spain
/m/071xxd,Karl Geary,,United States of America
/m/0g0rp8,Narendra Prasad,,India
/m/0g0rp8,Narendra Prasad,,British Raj
/m/0g0rp8,Narendra Prasad,,Dominion of India
/m/0cct7p,Om Prakash,,India
/m/0cct7p,Om Prakash,,British Raj
/m/0cct7p,Om Prakash,,Dominion of India
/m/04ld7t0,Sulochana Latkar,,India
/m/04ld7t0,Sulochana Latkar,,British Raj
/m/0jx5vp,Adolf Shestakov,,
/m/0bbcv4y,Filippo Luna,,Italy
/m/081lh,Woody Allen,American Jews,United States of America
/m/0p_93,Jane Curtin,,United States of America
/m/04258w,Samuel Fuller,,United States of America
/m/020x5r,Paul Mazursky,,United States of America
/m/03h4d3v,Tom Hiddleston,,United Kingdom
/m/02_p5w,Jim Cummings,,United States of America
/m/0djcq,Marty Feldman,,United Kingdom
/m/0mdyn,Corey Feldman,,United States of America
/m/040rcg,Jack Nance,,United States of America
/m/033hqf,George Raft,,United States of America
/m/04427g,Josiane Balasko,,France
/m/047r9kq,Dominique Lavanant,,France
/m/06hrcf,John Abbott,,United Kingdom
/m/06hrcf,John Abbott,,United Kingdom of Great Britain and Ireland
/m/0cfrmn,Thierry Lhermitte,,France
/m/03xn8xg,Gérard Jugnot,,France
/m/01k76k,Jim Backus,,United States of America
/m/03f1gh6,Michel Blanc,,France
/m/03cs86q,Warren Hymer,,United States of America
/m/0jwbv0,Ron Melendez,,United States of America
/m/0b843n,Sara García,,Mexico
/m/0cgsv65,Ben Frank,,United States of America
/m/02ql_ms,Kota Srinivasa Rao,,India
/m/04_fcc,Navin Nischol,,India
/m/04_fcc,Navin Nischol,,British Raj
/m/04_fcc,Navin Nischol,,Dominion of India
/m/0h3sy1f,Satyajeet Puri,,India
/m/0h0db9,Suman Setty,,India
/m/0gc4w8y,Narendra Nath,,India
/m/0gc4w8y,Narendra Nath,,British Raj
/m/0gc4w8y,Narendra Nath,,Dominion of India
/m/0bq2g,Gwyneth Paltrow,,United States of America
/m/01qzdl,Jean Harlow,,United States of America
/m/053qgk,Lambert Wilson,,France
/m/05y5kf,Hugh Bonneville,,United Kingdom
/m/0cjxhg,Alice Eve,,United Kingdom
/m/08lbzr,Lina Basquette,,United States of America
/m/0krsmr,Taina Elg,,United States of America
/m/0krsmr,Taina Elg,,Finland
/m/0gvbc_,Indrajith Sukumaran,,India
/m/01xsbh,Edward Fox,,United Kingdom
/m/02trr_,Joan Hickson,,United Kingdom
/m/0fm1fy,Charlotte de Turckheim,,France
/m/06z7q9,Brenda De Banzie,,United Kingdom
/m/024qz3,Jean-Pierre Aumont,,France
/m/023t0b,Kenneth More,,United Kingdom
/m/02y3dh,Billy Barty,,United States of America
/m/016xk5,Simon Callow,,United Kingdom
/m/070px,Sid James,,United Kingdom
/m/0drvhb,Bharath Gopi,,India
/m/0drvhb,Bharath Gopi,,British Raj
/m/0drvhb,Bharath Gopi,,Dominion of India
/m/092km0,Zoe Tapper,,United Kingdom
/m/0bmmcs,Barry Jones,,United Kingdom
/m/073g89,Leslie Dwyer,,United Kingdom
/m/073g89,Leslie Dwyer,,United Kingdom of Great Britain and Ireland
/m/075p0r,Jayaram,,India
/m/04mwwjg,Todd Boyce,,United States of America
/m/0chmc0s,Betty Henderson,,United Kingdom
/m/0chmc0s,Betty Henderson,,United Kingdom of Great Britain and Ireland
/m/0gg1l8,Dorothy Granger,,United States of America
/m/05b5rl7,Eddie Kane,,United States of America
/m/02w9qmj,Eleanor Hunt,,United States of America
/m/08pk7b,Grant Taylor,,Australia
/m/03m60zk,Jameson Clark,,United Kingdom
/m/03m60zk,Jameson Clark,,United Kingdom of Great Britain and Ireland
/m/0d_7dt,Jayasurya Jayan,,India
/m/02r6t2p,Reginald Beckwith,,United Kingdom
/m/02r6t2p,Reginald Beckwith,,United Kingdom of Great Britain and Ireland
/m/05bh25d,Maria Alba,,Spain
/m/05bh25d,Maria Alba,,United States of America
/m/04rmh_,M. K. Raina,,India
/m/0k44p3,Dulari,,India
/m/0k44p3,Dulari,,British Raj
/m/0k44p3,Dulari,,Dominion of India
/m/05bh1t0,Jesse De Vorska,,United States of America
/m/06zmzl,Harold Lockwood,,United States of America
/m/02665kn,Jim Beaver,,United States of America
/m/031bsz,Alice Krige,,South Africa
/m/085794,Autumn Reeser,,United States of America
/m/01pqy_,Kelly Preston,,United States of America
/m/037k99,Annie Golden,,United States of America
/m/03lz67,David Graf,,United States of America
/m/03mbk7z,Jason Butler Harner,,United States of America
/m/04jdxz7,Mircea Monroe,,United States of America
/m/094b0m,Stuart Pankin,,United States of America
/m/08q6lr,Michael Trucco,,United States of America
/m/08ztf1,Bill Smitrovich,,United States of America
/m/026kr2z,José Zúñiga,Honduran Americans,United States of America
/m/026kr2z,José Zúñiga,Honduran Americans,Honduras
/m/06znt5,Corey Johnson,,United States of America
/m/06608_1,Ned Bellamy,,United States of America
/m/03khbz,Duncan Lamont,,United Kingdom
/m/05c43vf,Sergej Trifunović,,Serbia
/m/025ydd_,Patrick Cassidy,,United States of America
/m/02v49c,Dave Thomas,,Canada
/m/0c5n0x,May Allison,,United States of America
/m/03d7xlv,Dick La Reno,,United States of America
/m/0kt30f,William Stowell,,United States of America
/m/0cnzpcf,Emma Brown Garett,,Australia
/m/0kr_7z,Harry von Meter,,United States of America
/m/02q43qv,Kulraj Randhawa,,India
/m/03h15px,Roy Stewart,,United States of America
/m/0b_tgcm,Viktor Starčić,,Serbia
/m/02r2kv6,Ian Shaw,,United Kingdom
/m/026rm_y,Christoph Waltz,,Austria
/m/026rm_y,Christoph Waltz,,Germany
/m/01tj5w,Gert Fröbe,,Germany
/m/030j9c,Linda Fiorentino,,United States of America
/m/015wfg,Roy Scheider,,United States of America
/m/0bbfw4,Licia Maglietta,,Italy
/m/016ynj,Peter Finch,,United Kingdom
/m/016ynj,Peter Finch,,Australia
/m/016ynj,Peter Finch,,United Kingdom of Great Britain and Ireland
/m/074rpz,Patrick Malahide,,United Kingdom
/m/02psnsk,Vincent Regan,,Wales
/m/02psnsk,Vincent Regan,,United Kingdom
/m/07kcbnj,Anna Bonaiuto,,Italy
/m/014zxv,Barbara Windsor,,United Kingdom
/m/0720dt,David Kelly,,Ireland
/m/01j64m,Studs Terkel,,United States of America
/m/0c7cf1,Atiqa Odho,,Pakistan
/m/02qd6mx,Kazuya Tatekabe,,Japan
/m/02qd6mx,Kazuya Tatekabe,,Empire of Japan
/m/0bbv0mp,Severin Bijelić,,Serbia
/m/054hqm,Michiko Nomura,,Japan
/m/0k_q34,Noriko Ohara,,Japan
/m/04swbb,Kaneta Kimotsuki,,Japan
/m/04swbb,Kaneta Kimotsuki,,Empire of Japan
/m/061153,Sally Ann Howes,,United Kingdom
/m/04jctl5,Angela Luce,,Italy
/m/0bysndp,Gianni Cajafa,,Italy
/m/0bysndp,Gianni Cajafa,,Kingdom of Italy
/m/0bysnfn,Italo Celoro,,Italy
/m/0bysnfn,Italo Celoro,,Kingdom of Italy
/m/0bysngk,Lina Polito,,Italy
/m/0bysndy,Peppe Lanzetta,,Italy
/m/0f6tht,Adrian Hall,,United Kingdom
/m/04cyg9f,Jane Frazee,,United States of America
/m/07w589,Noor Bukhari,,Pakistan
/m/03m8xys,Ron McLarty,,United States of America
/m/0dmgy,Stanley Unwin,,United Kingdom
/m/0436fx,Frank Pellegrino,,United States of America
/m/09k7kjz,Paul Ronan,,Ireland
/m/0g4nrzr,Gary Lydon,,Ireland
/m/03mp9s,Michelle Williams,,United States of America
/m/016ggh,John Gielgud,,United Kingdom
/m/03w1v2,Michael Pitt,,United States of America
/m/0496x4,Cameron Bright,,Canada
/m/0466jjy,Devon Bostick,,Canada
/m/02dv4w,Susumu Terajima,,Japan
/m/04mndzj,Rei Dan,,Japan
/m/0b20t3,Nakamura Shidō II,,Japan
/m/0bf9th,Naoto Takenaka,,Japan
/m/03wh47j,Davy Kaye,,United Kingdom
/m/05lb5v,Nikola Kojo,,Serbia
/m/0gjbcm,Marc Macaulay,,United States of America
/m/02891z2,Deborah Odell,,Canada
/m/02r03f1,Rusty Schwimmer,,United States of America
/m/09vyln,Hiroki Matsukata,,Japan
/m/09vyln,Hiroki Matsukata,,Empire of Japan
/m/0cfvzq,Takatoshi Kaneko,,Japan
/m/0cr6x9,Merwin Mondesir,,Canada
/m/09v3zk0,Alexander Doré,,United Kingdom
/m/09v3zk0,Alexander Doré,,United Kingdom of Great Britain and Ireland
/m/05spmg,Ann Wedgeworth,,United States of America
/m/03cg2n_,Bernard Spear,,England
/m/03wbbf5,Christopher Britton,,Canada
/m/0g6y0qz,Takahiro Miura,,Japan
/m/0byrz0,Peter Arne,,United Kingdom
/m/0byrz0,Peter Arne,,United Kingdom of Great Britain and Ireland
/m/07kh79k,Seishiro Kato,,Japan
/m/03h1v59,Tom Hickey,,Ireland
/m/09rmxb7,Hideko Hara,,Japan
/m/0k23k6,Mikijirō Hira,,Japan
/m/0k23k6,Mikijirō Hira,,Empire of Japan
/m/0gcrqr,Jenny Cooper,,Canada
/m/0gc4gf_,Marjan Neshat,,Iran
/m/0gbx6n0,John Hostetter,,United States of America
/m/091f53,Chloë Grace Moretz,,United States of America
/m/043kzcr,Jessica Chastain,,United States of America
/m/0410cp,Annabeth Gish,,United States of America
/m/03vylk,Sheryl Lee,,United States of America
/m/09c84c,Grace Zabriskie,,United States of America
/m/08mdbz,Joseph Whipp,,United States of America
/m/05qw8b,Petar Božović,,Serbia
/m/043rm7,Googie Withers,,United Kingdom
/m/0d7qhz,Jonathan Haze,,United States of America
/m/09t5f8,Beatriz Batarda,,Portugal
/m/0fdf1h,Vicki Frederick,,United States of America
/m/05dtr6,Jon Hall,,United States of America
/m/04yn21,Arthur O'Connell,,United States of America
/m/0ccgwh,Ittoku Kishibe,,Japan
/m/0c4db1,"Don ""The Dragon"" Wilson",,United States of America
/m/0ccfpt,Toshiyuki Nishida,,Japan
/m/0262gkp,Cameron Dye,,United States of America
/m/03qm6rh,Jack La Rue,,United States of America
/m/03c042g,Harry Sweet,,United States of America
/m/0gl6yr2,Leanne Cochran,,United States of America
/m/0b_qy1c,Edmon Ryan,,United States of America
/m/09gg28t,Fernando Luís,,Portugal
/m/0b74f7j,José Raposo,,Portugal
/m/047f0sw,Vlado Jovanovski,,North Macedonia
/m/0j0z4cn,Dimitry Bogomolov,,Russia
/m/0j0z4bj,João Reis,,Portugal
/m/04y8jq5,Dietmar Schönherr,,Austria
/m/015grj,Alan Arkin,,United States of America
/m/09kkyb,Ginnifer Goodwin,,United States of America
/m/0bpjgcs,Lydia Alfonsi,,Italy
/m/0gg_1c,Lisa Langlois,,Canada
/m/03rjhx,Sasha Mitchell,,United States of America
/m/03v0vd,Adam Arkin,,United States of America
/m/040ky7,Steve Reeves,,United States of America
/m/04lhzj0,Luciano Pigozzi,,Italy
/m/04lhzj0,Luciano Pigozzi,,Kingdom of Italy
/m/045c66,Aidan Quinn,,United States of America
/m/03vjp6,Mae Questel,,United States of America
/m/0c0j34,Anne Ramsay,,United States of America
/m/03pj6z,Ed Nelson,,United States of America
/m/04x29_,Charles Martin Smith,,United States of America
/m/03vpf_,Kenneth Mars,,United States of America
/m/0dgslrs,Helmut Schmid,,Germany
/m/082xht,Laurene Landon,,United States of America
/m/08h_2_,Erich Anderson,,United States of America
/m/026n5k8,Barbara Tyson,,Canada
/m/0d_0q5,Milton Gonçalves,African Brazilians,Brazil
/m/0d_0q5,Milton Gonçalves,Black people,Brazil
/m/0ch3gr,Bill Kirchenbauer,,United States of America
/m/0bwtct6,Ray Baker,,United States of America
/m/04mndp1,Ryan Simpkins,,United States of America
/m/0gccp4z,Ramón Martínez,,Portugal
/m/0gc25cc,Ricardo Petraglia,,Brazil
/m/09lyyvz,Éanna Hardwicke,,Ireland
/m/02fn5,Dennis Hopper,,United States of America
/m/0ctdd1,Martin Klebba,,United States of America
/m/01vgxq,Jean Marais,,France
/m/073djs,Elisabeth Harnois,,United States of America
/m/0n89b,Gates McFadden,,United States of America
/m/06p97x,Veronica Hamel,,United States of America
/m/0gnkrw,Rachael Blake,,Australia
/m/03nv13,Emily Browning,,Australia
/m/06bt5j,Stephen Elliott,,United States of America
/m/0ft8w8,Lee Pace,,United States of America
/m/0402zn,Marie-José Nat,,France
/m/0g28w1,Marion Ramsey,,United States of America
/m/01gy5k,Charles Grodin,,United States of America
/m/024t2v,John de Lancie,,United States of America
/m/0c3b2p,Chris Haywood,,United Kingdom
/m/04_fbm,Joe Besser,,United States of America
/m/09tzy1,John Marshall Jones,,United States of America
/m/0cmxhk,Hugh Keays-Byrne,,United Kingdom
/m/0cmxhk,Hugh Keays-Byrne,,Australia
/m/04lf4dq,Teddy Sears,,United States of America
/m/0bwm5_n,Michael Dorman,,New Zealand
/m/0cm1zgk,Aaron Sanders,,United States of America
/m/080fg0_,Benita Collings,,Australia
/m/04138sc,Enrique Sapene,,Venezuela
/m/03hp8kq,Ewen Leslie,,Australia
/m/0f8rmw,Loryn Locklin,,United States of America
/m/0gfp32,Milton Frome,,United States of America
/m/026vxcs,Peter Carroll,,Australia
/m/03m5kl9,Timm Sharp,,United States of America
